event,sentence
"('HOU', 'fg3', '8')"," Luis Scola had 19 for Houston, while Shane Battier scored _STAT_ on 5 of 7 shooting from the floor, and had eight rebounds."
"('HOU', 'tov', '13')"," forced turnovers per game, the Rockets only committed 13 miscues."
"('Scola,Luis', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST had STAT for Houston, while Shane Battier scored _STAT_ points on 5 of 7 shooting from the floor, and had eight rebounds."
"('Scola,Luis', 'fg', '8')"," PLAYER_FIRST PLAYER_LAST had 19 for Houston, while Shane Battier scored _STAT_ on 5 of 7 shooting from the floor, and had STAT rebounds."
"('Martin,Kevin', 'pts', '32')","""Zach made some amazing shots at the end,"" said Rockets guard PLAYER_FIRST Martin, who led Houston with STAT points."
"('Mayo,O.J.', 'pts', '13')",PLAYER_LAST added STAT for Memphis.
"('Anthony,Carmelo', 'pts', '23')",PLAYER_LAST led Denver with STAT points after missing shootaround to attend to a personal matter.
"('Gasol,Pau', 'pts', '19')",Ron Artest scored a season best STAT as did PLAYER_FIRST Gasol.
"('Bryant,Kobe', 'pts', '18')",PLAYER_LAST scored 14 of his STAT points in the decisive third quarter and was one of five Lakers to score at least 17.
"('Odom,Lamar', 'trb', '10')","Led by Gasol's _STAT_ boards and STAT from Odom, the Lakers outrebounded the Nuggets 47 27."
"('LAL', 'fg', '47')","Led by Gasol's _STAT_ boards and 10 from Odom, the Lakers outrebounded the Nuggets 47 27."
"('LAL', 'trb', '47')","Led by Gasol's _STAT_ boards and 10 from Odom, the Lakers outrebounded the Nuggets 47 27."
"('Gasol,Pau', 'trb', '13')","Led by Gasol's STAT boards and 10 from Odom, the Lakers outrebounded the Nuggets 47 27."
"('Odom,Lamar', 'pts', '18')",PLAYER_FIRST PLAYER_LAST had STAT and Andrew Bynum 17.
"('Cousins,DeMarcus', 'pts', '21')",Evans had a career high _STAT_ points and PLAYER_FIRST PLAYER_LAST scored STAT in the latest setback in a miserable season for the Kings.
"('Evans,Tyreke', 'pts', '35')",PLAYER_LAST had a career high STAT points and DeMarcus Cousins scored 21 in the latest setback in a miserable season for the Kings.
"('SAC', 'fg3', '3')",They also rallied past the Kings in the previous meeting on Vladimir Radmanovic's buzzer beating 3 pointer at the end of regulation.
"('Nowitzki,Dirk', 'fg', '7')","PLAYER_LAST had STAT of the 11, including the only basket, a 3 pointer."
"('Chandler,Tyson', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST added STAT points for Dallas, which has won five in a row and STAT of 22 against New Jersey."
"('Chandler,Tyson', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST added STAT points for Dallas, which has won five in a row and STAT of 22 against New Jersey."
"('NJN', 'fg3', '5')",he Nets are now 5 2 with owner Mikhail Prokhorov at the game.
"('DAL', 'fg3', '8')","The Mavericks scored the final _STAT_ of the half, with eight coming from the free throw line."
"('Lopez,Brook', 'pts', '24')","PLAYER_FIRST PLAYER_LAST had STAT points for New Jersey, which lost its bid for a 13th win, which would have topped last season's total."
"('NJN', 'fg3', '5')"," Tyson Chandler added _STAT_ for Dallas, which has won five in a row and _STAT_ of 22 against New Jersey."
"('Nowitzki,Dirk', 'pts', '23')"," PLAYER_LAST had STAT points to lead the Mavericks, who shot 34.7 percent from the field."
"('Rondo,Rajon', 'pts', '13')"," Kevin Garnett scored _STAT_ points for the Celtics, Allen had 16 points, and PLAYER_FIRST PLAYER_LAST had STAT points and nine assists."
"('Rondo,Rajon', 'ast', '9')"," Kevin Garnett scored _STAT_ for the Celtics, Allen had 16 and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('Garnett,Kevin', 'pts', '17')"," PLAYER_FIRST PLAYER_LAST scored STAT points for the Celtics, Allen had 16 points, and Rajon Rondo had _STAT_ points and nine assists."
"('Allen,Ray', 'pts', '16')"," Kevin Garnett scored _STAT_ points for the Celtics, PLAYER_LAST had STAT points, and Rajon Rondo had _STAT_ points and nine assists."
"('Wall,John', 'pts', '16')"," PLAYER_LAST had STAT points, six rebounds and four assists for the Wizards, who improved to 13 9 at home."
"('Wall,John', 'trb', '6')"," PLAYER_LAST had 16 STAT rebounds and four assists for the Wizards, who improved to 13 9 at home."
"('Wall,John', 'ast', '4')"," PLAYER_LAST had 16 six rebounds and STAT assists for the Wizards, who improved to 13 9 at home."
"('Lewis,Rashard', 'pts', '18')","PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, and JaVale McGee added _STAT_ points for the Wizards."
"('Lewis,Rashard', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and JaVale McGee added _STAT_ for the Wizards."
"('Wallace,Gerald', 'fg', '2')","Augustin scored _STAT_ for the Bobcats, who got little from Jackson and PLAYER_LAST as their STAT game winning streak was snapped."
"('Smith,Josh', 'pts', '16')","PLAYER_FIRST PLAYER_LAST added STAT points for Atlanta, which managed _STAT_ points at home against New Orleans a night earlier."
"('Jackson,Stephen', 'pts', '10')",PLAYER_LAST scored STAT points on 3 of 14 shooting.
"('Jackson,Stephen', 'fg', '3')",PLAYER_LAST scored _STAT_ on STAT of 14 shooting.
"('Jackson,Stephen', 'fg3', '3')",PLAYER_LAST scored _STAT_ on STAT of 14 shooting.
"('CHA', 'fg3', '6')",The Bobcats begin a six game road trip Tuesday.
"('Wallace,Gerald', 'pts', '7')",PLAYER_LAST missed his first six shots and was held to STAT points on 2 of 9 shooting.
"('Wallace,Gerald', 'fg', '2')",PLAYER_LAST missed his first six shots and was held to seven on STAT of 9 shooting.
"('Johnson,Joe', 'fg3', '3')","With Wallace struggling, too, the Hawks stormed to a 74 63 lead on Johnson's deep STAT pointer late in the third quarter."
"('Augustin,D.J.', 'pts', '20')","PLAYER_LAST scored STAT points for the Bobcats, who got little from Jackson and Wallace as their two game winning streak was snapped."
"('Prince,Tayshaun', 'pts', '17')","PLAYER_FIRST PLAYER_LAST led Detroit with STAT points, _STAT_ rebounds and five assists."
"('Prince,Tayshaun', 'trb', '13')",PLAYER_FIRST PLAYER_LAST led Detroit with 17 STAT rebounds and five assists.
"('Prince,Tayshaun', 'ast', '5')",PLAYER_FIRST PLAYER_LAST led Detroit with 17 _STAT_ rebounds and STAT assists.
"('Bynum,Will', 'pts', '12')","PLAYER_FIRST PLAYER_LAST added STAT points, and Daye and Rodney Stuckey each had 11."
"('PHO', 'fg3', '7')",Phoenix led 38 36 at the half as Gortat had seven rebounds.
"('DET', 'fg3', '3')", Daye's 3 pointer pulled Detroit within 70 67 with 2:40 left before Bynum's jumper a minute later made it a one point game.
"('DET', 'orb', '13')",Tayshaun Prince led Detroit with 17 _STAT_ rebounds and five assists.
"('Gortat,Marcin', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points and 14 rebounds.
"('Nash,Steve', 'pts', '14')", PLAYER_LAST had STAT points and nine assists but turned the ball over five times.
"('Nash,Steve', 'fg', '5')", PLAYER_LAST had nine assists but turned the ball over STAT times.
"('Bynum,Will', 'fg3', '0')", Daye's 3 pointer pulled Detroit within 70 67 with 2:40 left before Bynum's jumper a minute later made it a one point game.
"('Gortat,Marcin', 'pts', '11')",Phoenix led 38 36 at the half as PLAYER_LAST had STAT points and seven rebounds.
"('Nash,Steve', 'fg', '5')","""We got stagnant for the first four or STAT minutes of the quarter,"" PLAYER_LAST said."
"('PHO', 'tov', '14')",Phoenix coach Alvin Gentry watched his team make 14 turnovers.
"('Dudley,Jared', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points for Phoenix.
"('Daye,Austin', 'fg3', '1')", Daye's 3 pointer pulled Detroit within 70 67 with 2:40 left before Bynum's jumper a minute later made it a STAT point game.
"('TOR', 'fg3', '5')","DeMar DeRozan scored 30 and Andrea Bargnani added 28 for the Raptors, who wrapped an 0 5 road trip and dropped their seventh straight overall."
"('House,Eddie', 'pts', '13')","James Jones scored 15 and PLAYER_FIRST PLAYER_LAST added STAT for the Heat, who made 16 3 pointers."
"('Arroyo,Carlos', 'fg3', '0')",Wade's absence wasn't the only roster shake up; Chalmers took over as Miami's starting point guard over PLAYER_FIRST Arroyo.
"('James,LeBron', 'pts', '38')","PLAYER_FIRST PLAYER_LAST finished with STAT points and _STAT_ rebounds for Miami, which played without Dwyane Wade (migraine) and Chris Bosh (left ankle sprain)."
"('James,LeBron', 'trb', '11')","PLAYER_FIRST PLAYER_LAST finished with STAT rebounds for Miami, which played without Dwyane Wade (migraine) and Chris Bosh (left ankle sprain)."
"('Jones,James', 'fg', '4')","PLAYER_LAST was STAT for STAT in a 13 point first quarter, and the Heat were off and running."
"('Jones,James', 'fg', '4')","PLAYER_LAST was STAT for STAT in a 13 point first quarter, and the Heat were off and running."
"('Calderon,Jose', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for Toronto, which also got STAT points from Amir Johnson."
"('Calderon,Jose', 'ast', '13')","PLAYER_FIRST PLAYER_LAST had STAT assists for Toronto, which also got _STAT_ from Amir Johnson."
"('Calderon,Jose', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for Toronto, which also got STAT points from Amir Johnson."
"('Bargnani,Andrea', 'pts', '28')","DeMar DeRozan scored 30 and PLAYER_FIRST PLAYER_LAST added STAT for the Raptors, who wrapped an 0 5 road trip and dropped their seventh straight overall."
"('Jones,James', 'pts', '15')","PLAYER_FIRST PLAYER_LAST scored STAT and Eddie House added 13 for the Heat, who made 16 3 pointers."
"('Johnson,Amir', 'pts', '14')","Jose Calderon had STAT points and _STAT_ assists for Toronto, which also got STAT points from PLAYER_FIRST Johnson."
"('Johnson,Amir', 'pts', '14')","Jose Calderon had STAT points and _STAT_ assists for Toronto, which also got STAT points from PLAYER_FIRST Johnson."
"('Miller,Mike', 'pts', '32')",The STAT points matched the 13th biggest scoring night of Miller's career.
"('MIA', 'fg3', '16')","James Jones scored 15 and Eddie House added 13 for the Heat, who made 16 3 pointers."
"('Bell,Raja', 'pts', '3')","Utah got within 78 71, but the Sixers responded with a STAT pointer by Iguodala along with being fouled by PLAYER_FIRST Bell."
"('Millsap,Paul', 'pts', '18')",Al Jefferson had _STAT_ points and _STAT_ rebounds while PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Utah.
"('Millsap,Paul', 'trb', '12')",Al Jefferson had _STAT_ rebounds while PLAYER_FIRST PLAYER_LAST had STAT rebounds for Utah.
"('Williams,Lou', 'pts', '20')","Andre Iguodala scored 22 points, PLAYER_FIRST PLAYER_LAST added STAT and the Sixers defeated the slumping Utah Jazz 96 85 on Saturday."
"('Hawes,Spencer', 'trb', '11')",PLAYER_FIRST PLAYER_LAST grabbed STAT rebounds.
"('Iguodala,Andre', 'ft', '5')","After PLAYER_LAST missed the free throw for a potential four point play, Brand tipped it in for the rare STAT point play."
"('UTA', 'pts', '85')","Andre Iguodala scored 22 points, Lou Williams added 20 and the Sixers defeated the slumping Utah Jazz 96 85 on Saturday."
"('Brand,Elton', 'fg3', '0')","""It was huge, getting the five point play,"" PLAYER_LAST said."
"('Williams,Lou', 'fg', '5')"," PLAYER_LAST scored just STAT in the 24 point loss at Boston, breaking a string of 48 straight games scoring in double figures."
"('UTA', 'fg3', '4')",The Sixers led 43 30 but Utah closed the first half on an 11 4 run.
"('Brand,Elton', 'fg3', '0')","After Iguodala missed the free throw for a potential four point play, PLAYER_LAST tipped it in for the rare five point play."
"('Brand,Elton', 'fg3', '0')","After Iguodala missed the free throw for a potential four point play, PLAYER_LAST tipped it in for the rare five point play."
"('Jefferson,Al', 'pts', '19')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds while Paul Millsap had _STAT_ points and _STAT_ rebounds for Utah.
"('Jefferson,Al', 'trb', '13')",PLAYER_FIRST PLAYER_LAST had STAT rebounds while Paul Millsap had _STAT_ rebounds for Utah.
"('Kirilenko,Andrei', 'pts', '12')",PLAYER_FIRST PLAYER_LAST    who was benched in favor of rookie Gordon Hayward to start the game    had STAT points.
"('Williams,Deron', 'pts', '20')","Andre Iguodala scored 22 points, Lou PLAYER_LAST added STAT and the Sixers defeated the slumping Utah Jazz 96 85 on Saturday."
"('Iguodala,Andre', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points, Lou Williams added 20 and the Sixers defeated the slumping Utah Jazz 96 85 on Saturday."
"('McDyess,Antonio', 'fg', '0')",San Antonio's point total for the period was the lowest of any Hornets opponent in any quarter this season.
"('McDyess,Antonio', 'fg3', '0')",San Antonio's point total for the period was the lowest of any Hornets opponent in any quarter this season.
"('McDyess,Antonio', 'pts', '0')",San Antonio's point total for the period was the lowest of any Hornets opponent in any quarter this season.
"('Thornton,Marcus', 'fg3', '4')",PLAYER_FIRST PLAYER_LAST and Trevor Ariza each hit all STAT 3 pointers they took as the Hornets set a season high with 12 3s.
"('Parker,Tony', 'pts', '10')","PLAYER_FIRST Parker's STAT points made him the only double digit scorer among the Spurs starters, who spent much of the second half on the bench."
"('Ariza,Trevor', 'fg3', '4')",Marcus Thornton and PLAYER_FIRST PLAYER_LAST each hit all STAT 3 pointers they took as the Hornets set a season high with 12 3s.
"('Okafor,Emeka', 'trb', '12')","""It shows a little consistency,"" said PLAYER_FIRST Okafor, who had STAT rebounds and five of the Hornets' eight blocks."
"('Okafor,Emeka', 'blk', '5')","""It shows a little consistency,"" said PLAYER_FIRST Okafor, who had _STAT_ rebounds and STAT of the Hornets' eight blocks."
"('Thornton,Marcus', 'pts', '18')",PLAYER_LAST finished with STAT points and Ariza 15.
"('Paul,Chris', 'pts', '11')","PLAYER_FIRST PLAYER_LAST had STAT points six assists and six rebounds in 30:36, playing the most of any starter."
"('Paul,Chris', 'trb', '6')","PLAYER_FIRST PLAYER_LAST had _STAT_ STAT assists and STAT rebounds in 30:36, playing the most of any starter."
"('Paul,Chris', 'ast', '6')","PLAYER_FIRST PLAYER_LAST had _STAT_ STAT assists and STAT rebounds in 30:36, playing the most of any starter."
"('Paul,Chris', 'trb', '6')","PLAYER_FIRST PLAYER_LAST had _STAT_ STAT assists and STAT rebounds in 30:36, playing the most of any starter."
"('Paul,Chris', 'ast', '6')","PLAYER_FIRST PLAYER_LAST had _STAT_ STAT assists and STAT rebounds in 30:36, playing the most of any starter."
"('Sessions,Ramon', 'fg', '0')",They then lost starting point guard PLAYER_FIRST PLAYER_LAST in the second quarter with a right abdominal strain.
"('Sessions,Ramon', 'fg3', '0')",They then lost starting point guard PLAYER_FIRST PLAYER_LAST in the second quarter with a right abdominal strain.
"('Sessions,Ramon', 'pts', '0')",They then lost starting point guard PLAYER_FIRST PLAYER_LAST in the second quarter with a right abdominal strain.
"('Rose,Derrick', 'pts', '24')","PLAYER_FIRST PLAYER_LAST scored STAT points, leading the Bulls to a 92 79 victory that extended the Cleveland Cavaliers' losing streak to 16 games."
"('CLE', 'pts', '79')","Derrick Rose scored 24 points, leading the Bulls to a 92 79 victory that extended the Cleveland Cavaliers' losing streak to 16 games."
"('Korver,Kyle', 'pts', '11')","""We just relaxed a little bit,"" said Bulls forward PLAYER_FIRST Korver, who scored STAT points."
"('CHI', 'fg3', '9')",The Bulls are a perfect 9 0 against the Central Division.
"('Hickson,J.J.', 'trb', '20')","PLAYER_LAST led the way with STAT rebounds, 11 on the offensive end."
