event,sentence
"('ATL', 'orb', '6')"," Howard had _STAT_ rebounds and _STAT_ for Southeast Division leader Atlanta, which has won six straight games, the last three on the road."
"('ATL', 'fg3', '11')",The Hawks exceeded their season average with 11 3 pointers in 22 attempts.
"('Hardaway,Tim', 'pts', '22')"," PLAYER_LAST finished with STAT points, going 5 of 8 on 3 pointers off the bench."
"('Hardaway,Tim', 'fg3', '5')", PLAYER_LAST finished with 22 going STAT of 8 on 3 pointers off the bench.
"('Nowitzki,Dirk', 'pts', '11')",PLAYER_LAST and Devin Harris had STAT apiece.
"('Barnes,Harrison', 'pts', '21')",PLAYER_FIRST PLAYER_LAST led Dallas with STAT points.
"('Barea,J.J.', 'pts', '7')",PLAYER_LAST had missed the previous STAT games because of a leg injury.
"('Howard,Dwight', 'trb', '20')"," PLAYER_LAST had STAT rebounds and _STAT_ for Southeast Division leader Atlanta, which has won six straight games, the last three on the road."
"('Howard,Dwight', 'pts', '15')"," PLAYER_LAST had _STAT_ rebounds and STAT points for Southeast Division leader Atlanta, which has won six straight games, the last three on the road."
"('Howard,Dwight', 'orb', '3')"," PLAYER_LAST had _STAT_ rebounds and _STAT_ for Southeast Division leader Atlanta, which has won six straight games, the last STAT on the road."
"('Harris,Devin', 'pts', '11')",Nowitzki and PLAYER_FIRST PLAYER_LAST had STAT apiece.
"('Schroder,Dennis', 'fg3', '3')",and PLAYER_FIRST PLAYER_LAST made sure Atlanta had STAT point shooting covered on Saturday night.
"('Hardaway,Tim', 'fg', '7')","PLAYER_LAST and Schroder each were 2 for 2 on 3 pointers in the third quarter, which ended with a STAT point Atlanta lead."
"('Schroder,Dennis', 'fg3', '3')","Hardaway and PLAYER_LAST each were 2 for 2 on STAT pointers in the third quarter, which ended with a seven point Atlanta lead."
"('Schroder,Dennis', 'fg', '7')","Hardaway and PLAYER_LAST each were 2 for 2 on 3 pointers in the third quarter, which ended with a STAT point Atlanta lead."
"('CHO', 'fg3', '4')"," Kemba Walker finished with _STAT_ for Charlotte, shooting 4 for 5 from 3 point range."
"('Aldridge,LaMarcus', 'pts', '15')","Kawhi Leonard added _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, but Bertans ignited the Spurs."
"('Aldridge,LaMarcus', 'trb', '11')","Kawhi Leonard added PLAYER_FIRST PLAYER_LAST had STAT rebounds, but Bertans ignited the Spurs."
"('Leonard,Kawhi', 'pts', '19')","PLAYER_FIRST PLAYER_LAST added STAT points and LaMarcus Aldridge had _STAT_ points and 11 rebounds, but Bertans ignited the Spurs."
"('Hibbert,Roy', 'pts', '10')",PLAYER_LAST finished with STAT points and five rebounds in 15 minutes.
"('Hibbert,Roy', 'trb', '5')",PLAYER_LAST finished with STAT rebounds in 15 minutes.
"('Lamb,Jeremy', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points and eight assists for Charlotte.
"('Bertans,Davis', 'fg', '5')", PLAYER_LAST joined the Spurs after playing the previous STAT seasons in Europe since being drafted 42nd overall in 2011 by Indiana.
"('Kaminsky,Frank', 'fg', '0')",His first 3 resulted in a four point play when PLAYER_LAST closed late defensively and nearly knocked over the 24 year old.
"('Kaminsky,Frank', 'fg3', '0')",His first 3 resulted in a four point play when PLAYER_LAST closed late defensively and nearly knocked over the 24 year old.
"('Walker,Kemba', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST finished with STAT points for Charlotte, shooting 4 for 5 from 3 point range."
"('SAS', 'pts', '102')",Bertans scored a season high _STAT_ points to help the Spurs overcome a sluggish start and beat the Charlotte Hornets 102 85 on Saturday night.
"('CHO', 'pts', '85')",The Hornets' last victory was a 92 85 overtime victory on Nov.
"('SAS', 'fg3', '13')",San Antonio has won nine straight at home and 13 of 15 overall.
"('Zeller,Cody', 'fg', '3')", PLAYER_LAST was STAT for 5 shooting and finished with nine nine rebounds in 33 minutes.
"('Zeller,Cody', 'orb', '3')", PLAYER_LAST was STAT for 5 shooting and finished with nine nine rebounds in 33 minutes.
"('Zeller,Cody', 'pts', '9')", PLAYER_LAST was 3 for 5 shooting and finished with STAT points and STAT rebounds in 33 minutes.
"('Zeller,Cody', 'trb', '9')", PLAYER_LAST was 3 for 5 shooting and finished with STAT STAT rebounds in 33 minutes.
"('Zeller,Cody', 'pts', '9')", PLAYER_LAST was 3 for 5 shooting and finished with STAT points and STAT rebounds in 33 minutes.
"('Zeller,Cody', 'trb', '9')", PLAYER_LAST was 3 for 5 shooting and finished with STAT STAT rebounds in 33 minutes.
"('CHO', 'pts', '85')",Bertans scored a season high _STAT_ points to help the Spurs overcome a sluggish start and beat the Charlotte Hornets 102 85 on Saturday night.
"('Gasol,Pau', 'fg', '2')","PLAYER_LAST had STAT blocks, moving him past Jermaine O'Neal for 22nd on the career list with 1,822."
"('Gasol,Pau', 'blk', '2')","PLAYER_LAST had STAT blocks, moving him past Jermaine O'Neal for 22nd on the career list with 1,822."
"('Bertans,Davis', 'fg3', '4')", PLAYER_LAST was STAT for 5 on 3 pointers in leading the Spurs in scoring for the first time this season.
"('Bertans,Davis', 'fg', '5')", PLAYER_LAST was 4 for STAT on 3 pointers in leading the Spurs in scoring for the first time this season.
"('Bertans,Davis', 'pts', '21')",PLAYER_LAST scored a season high STAT points to help the Spurs overcome a sluggish start and beat the Charlotte Hornets 102 85 on Saturday night.
"('Lopez,Brook', 'pts', '26')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Nets (8 28), who have lost six in a row."
"('Saric,Dario', 'pts', '18')"," PLAYER_LAST added STAT points, while Robert Covington and Nik Stauskas each had 15."
"('Beal,Bradley', 'pts', '26')",PLAYER_FIRST PLAYER_LAST led Washington with STAT points and Markieff Morris added _STAT_ points and 10 rebounds.
"('Beal,Bradley', 'fg', '10')",PLAYER_FIRST PLAYER_LAST led Washington with Markieff Morris added STAT rebounds.
"('Parker,Jabari', 'pts', '28')", PLAYER_LAST led Milwaukee with STAT points.
"('Brogdon,Malcolm', 'pts', '22')",PLAYER_FIRST PLAYER_LAST finished with a career high STAT points and Michael Beasley scored _STAT_ points in 16 minutes off the bench.
"('MIL', 'pts', '101')",Jabari Parker's basket brought the Bucks within 104 101 with 1:05 to play.
"('MIL', 'pts', '101')",The Wizards overcame a sluggish start that saw them trail by double digits and beat the Bucks 107 101 Sunday.
"('Morris,Markieff', 'pts', '20')",Bradley Beal led Washington with _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT points and 10 rebounds.
"('Morris,Markieff', 'trb', '10')",Bradley Beal led Washington with PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Oubre,Kelly', 'pts', '17')","PLAYER_LAST had 10 of his STAT points in the third, helping Washington outscore the Bucks 33 21 in the quarter."
"('Beasley,Michael', 'pts', '18')",Malcolm Brogdon finished with a career high _STAT_ points and PLAYER_FIRST PLAYER_LAST scored STAT points in 16 minutes off the bench.
"('WAS', 'fg3', '10')","Oubre had 10 of his _STAT_ in the third, helping Washington outscore the Bucks 33 21 in the quarter."
"('WAS', 'fg3', '10')",Bradley Beal led Washington with Markieff Morris added 10 rebounds.
"('WAS', 'pts', '107')",The Wizards overcame a sluggish start that saw them trail by double digits and beat the Bucks 107 101 Sunday.
"('Paul,Chris', 'fg3', '1')",Redick PLAYER_LAST added 12 as they stretched the lead from STAT point to 23 points.
"('Speights,Marreese', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored 12 of his STAT points before fouling out in the fourth when the Clippers built their lead back to 20.
"('Jordan,DeAndre', 'trb', '18')",PLAYER_FIRST PLAYER_LAST added STAT rebounds to help keep the Clippers unbeaten in the new year after they closed 2016 on a six game skid.
"('HOU', 'fg3', '11')","Down 99 95 entering the fourth quarter, the Rockets went on a 15 0 run to take an 11 point lead."
"('Carroll,DeMarre', 'pts', '26')",PLAYER_FIRST PLAYER_LAST tied a career high with STAT points and set a career high with six 3 pointers on 10 attempts.
"('Carroll,DeMarre', 'fg3', '6')",PLAYER_FIRST PLAYER_LAST tied a career high with set a career high with STAT 3 pointers on 10 attempts.
"('Harden,James', 'fg', '13')","PLAYER_LAST shot STAT of 26 from the field, finishing with 30 plus 10 plus assists for a league leading 13th time this season."
"('HOU', 'tov', '15')", Harden also had 10 of Houston's 15 turnovers.
"('Harden,James', 'tov', '10')", PLAYER_LAST also had STAT of Houston's 15 turnovers.
"('Ariza,Trevor', 'pts', '17')","Going on that kind of run is nothing new for the Rockets, who feed off each other, according to PLAYER_FIRST Ariza, who had STAT points."
"('Hayward,Gordon', 'pts', '22')","PLAYER_FIRST PLAYER_LAST led the Jazz with STAT points, and George Hill added 15 points."
"('Gasol,Marc', 'ft', '3')",PLAYER_LAST converted all STAT free throws for an 85 77 lead with 25 seconds left.
"('MEM', 'fg3', '9')","Memphis had nine 3 pointers, snapping a string of five straight games where they recorded at least 10 baskets outside the arc."
"('Gasol,Marc', 'pts', '17')","PLAYER_FIRST PLAYER_LAST scored STAT points, and Zach Randolph finished with _STAT_ points and _STAT_ rebounds for Memphis."
"('Randolph,Zach', 'pts', '13')","Marc Gasol scored 17 points, and PLAYER_FIRST PLAYER_LAST finished with STAT points and _STAT_ rebounds for Memphis."
"('Randolph,Zach', 'trb', '11')",Marc Gasol scored 17 and PLAYER_FIRST PLAYER_LAST finished with STAT rebounds for Memphis.
"('Hill,George', 'pts', '15')","Gordon Hayward led the Jazz with 22 points, and PLAYER_FIRST PLAYER_LAST added STAT points."
"('UTA', 'fg3', '9')",he loss was the first time in nine games that Utah lost where both Hill and Hayward played.
"('Irving,Kyrie', 'pts', '27')", PLAYER_FIRST PLAYER_LAST added STAT points and Kevin Love 25 for the Cavaliers.
"('Love,Kevin', 'pts', '25')", Kyrie Irving added _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for the Cavaliers.
"('Bledsoe,Eric', 'pts', '31')", PLAYER_FIRST PLAYER_LAST scored STAT points and Devin Booker had 28 for the Suns.
"('Booker,Devin', 'pts', '28')", Eric Bledsoe scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for the Suns.
"('Curry,Stephen', 'fg3', '5')",PLAYER_LAST hit STAT 3 pointers and has at least _STAT_ in three consecutive games.
"('Curry,Stephen', 'pts', '30')",PLAYER_LAST hit five 3 pointers and has at least STAT points in three consecutive games.
"('Thompson,Klay', 'trb', '6')","Kevin Durant had 28 seven rebounds, STAT assists and four blocks, and PLAYER_FIRST PLAYER_LAST added 18 points."
"('Thompson,Klay', 'pts', '18')","Kevin Durant had 28 points, seven rebounds, six assists and four blocks, and PLAYER_FIRST PLAYER_LAST added STAT points."
"('Cousins,DeMarcus', 'fg3', '1')","One missed defensive assignment with no backdoor help on PLAYER_FIRST Cousins, and Kerr called a timeout 18 seconds into the game."
"('Cousins,DeMarcus', 'fg3', '1')","""We always have that STAT quarter or STAT little stretch where we have bad basketball,"" PLAYER_LAST said."
"('Cousins,DeMarcus', 'fg3', '1')","""We always have that STAT quarter or STAT little stretch where we have bad basketball,"" PLAYER_LAST said."
"('Gay,Rudy', 'pts', '23')",Sacramento's PLAYER_FIRST PLAYER_LAST scored 15 of his STAT points in the first quarter.
"('Gay,Rudy', 'fg', '9')",PLAYER_LAST shot STAT for 17 in his second game back after missing four straight with a right hip flexor strain and 10 of 11.
"('Cousins,DeMarcus', 'fg', '4')",PLAYER_LAST went STAT for 11.
"('Durant,Kevin', 'pts', '28')","PLAYER_FIRST PLAYER_LAST had STAT points, seven rebounds, six assists and four blocks, and Klay Thompson added 18 points."
"('Durant,Kevin', 'trb', '7')","PLAYER_FIRST PLAYER_LAST had 28 STAT rebounds, six assists and four blocks, and Klay Thompson added 18 points."
"('Durant,Kevin', 'ast', '6')","PLAYER_FIRST PLAYER_LAST had 28 seven rebounds, STAT assists and four blocks, and Klay Thompson added 18 points."
"('Durant,Kevin', 'blk', '4')","PLAYER_FIRST PLAYER_LAST had 28 seven rebounds, six assists and STAT blocks, and Klay Thompson added 18 points."
"('Crabbe,Allen', 'pts', '30')"," PLAYER_FIRST PLAYER_LAST added a career high STAT points, and Lillard had 20 in his second game back from an ankle injury."
"('Jackson,Reggie', 'pts', '31')"," PLAYER_FIRST PLAYER_LAST led Detroit with STAT points, Andre Drummond had _STAT_ points and 14 rebounds, and Caldwell Pope finished with 26 points."
"('Lillard,Damian', 'pts', '20')"," Allen Crabbe added a career high 30 points, and PLAYER_LAST had STAT in his second game back from an ankle injury."
"('Baynes,Aron', 'pts', '2')",Backup center PLAYER_FIRST PLAYER_LAST made his return to the floor after missing STAT games with a left ankle sprain.
"('Drummond,Andre', 'pts', '28')"," Reggie Jackson led Detroit with 31 points, PLAYER_FIRST PLAYER_LAST had STAT points and 14 rebounds, and Caldwell Pope finished with 26 points."
"('Drummond,Andre', 'trb', '14')"," Reggie Jackson led Detroit with 31 PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Caldwell Pope finished with 26 points."
"('Vucevic,Nikola', 'pts', '19')","Serge Ibaka, Evan Fournier and PLAYER_FIRST PLAYER_LAST each scored STAT points for Orlando, which could not overcome a disastrous start to the second half."
"('Randle,Julius', 'fg3', '1')","7 on PLAYER_FIRST PLAYER_LAST in 2014, who promptly missed all but STAT game of his rookie season with a broken leg."
"('Randle,Julius', 'pts', '19')",PLAYER_LAST led the Lakers with STAT points and nine rebounds.
"('Randle,Julius', 'trb', '9')",PLAYER_LAST led the Lakers with STAT rebounds.
"('Fournier,Evan', 'pts', '19')","Serge Ibaka, PLAYER_FIRST PLAYER_LAST and Nikola Vucevic each scored STAT points for Orlando, which could not overcome a disastrous start to the second half."
"('Ingram,Brandon', 'pts', '17')"," PLAYER_LAST was shooting a disappointing 34.5 percent a week ago, but in his last four games has gone STAT of 28 from the field."
"('Ibaka,Serge', 'pts', '19')","PLAYER_FIRST Ibaka, Evan Fournier and Nikola Vucevic each scored STAT points for Orlando, which could not overcome a disastrous start to the second half."
"('ORL', 'pts', '95')","Now the trio are starting to pay dividends, including helping Los Angeles to a 111 95 win over the Orlando Magic on Sunday night."
"('Ingram,Brandon', 'fg3', '2')","2 picks the last STAT years on D'Angelo Russell and PLAYER_FIRST Ingram, and a No."
"('Ingram,Brandon', 'fg3', '2')","2 picks the last STAT years on D'Angelo Russell and PLAYER_FIRST Ingram, and a No."
"('Ingram,Brandon', 'pts', '17')","Russell had STAT points, eight rebounds and seven assists and PLAYER_LAST matched his career high for the second consecutive game with STAT points."
"('Ingram,Brandon', 'pts', '17')","Russell had STAT points, eight rebounds and seven assists and PLAYER_LAST matched his career high for the second consecutive game with STAT points."
"('LAL', 'pts', '111')","Now the trio are starting to pay dividends, including helping Los Angeles to a 111 95 win over the Orlando Magic on Sunday night."
"('NOP', 'fg3', '12')","TIP INS Pelicans: Tyreke Evans had _STAT_ for the Pelicans, who snapped a three game losing streak."
"('Porzingis,Kristaps', 'fg', '3')",Knicks: PLAYER_FIRST PLAYER_LAST was just STAT for 13 for nine points.
"('Porzingis,Kristaps', 'pts', '9')",Knicks: PLAYER_FIRST PLAYER_LAST was just 3 for 13 for STAT points.
"('Evans,Tyreke', 'pts', '12')","TIP INS Pelicans: PLAYER_FIRST PLAYER_LAST had STAT points for the Pelicans, who snapped a three game losing streak."
"('Jennings,Brandon', 'pts', '20')",PLAYER_LAST led the Knicks with STAT points.
"('Anthony,Carmelo', 'pts', '18')","PLAYER_LAST had STAT points for the Knicks, who lost for the eighth time in nine games and had problems well beyond their non existent defense."
"('Westbrook,Russell', 'pts', '21')","PLAYER_LAST had STAT points, _STAT_ assists and nine rebounds, falling just short of his 18th triple double of the season."
"('Westbrook,Russell', 'ast', '14')","PLAYER_LAST had 21 STAT assists and nine rebounds, falling just short of his 18th triple double of the season."
"('Westbrook,Russell', 'fg', '9')","PLAYER_LAST had 21 _STAT_ assists and STAT rebounds, falling just short of his 18th triple double of the season."
