event,sentence
"('Korver,Kyle', 'pts', '9')",Josh Smith and PLAYER_FIRST PLAYER_LAST had STAT points each.
"('Noah,Joakim', 'trb', '16')",PLAYER_LAST had _STAT_ rebounds in the half and finished with STAT boards and nine points.
"('Noah,Joakim', 'pts', '9')",PLAYER_LAST had _STAT_ rebounds in the half and finished with _STAT_ boards and STAT points.
"('Horford,Al', 'fg', '3')",Josh Smith was STAT for 10 and PLAYER_LAST 2 for 8 in the opening two periods.
"('Scott,Mike', 'pts', '10')", Reserve forward PLAYER_FIRST PLAYER_LAST scored STAT points to lead Atlanta as none of the starters reached double figures.
"('ATL', 'fg3', '2')","They finished 2 for 21 from the field in the second quarter, with Smith making a free throw and a jumper for Atlanta's other points."
"('Bledsoe,Eric', 'pts', '14')","PLAYER_FIRST Bledsoe, starting for Paul, had STAT points, and Blake Griffin scored 10."
"('LAC', 'fg3', '5')",The Clippers scored the first five of the game and went on a 17 2 run in grabbing a 32 19 lead.
"('Randolph,Zach', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST had STAT for Memphis, which lost its second straight blowout, after losing 104 83 at Dallas on Saturday night."
"('DAL', 'tov', '9')",The Mavericks matched a season low for the second straight game with nine turnovers.
"('Collison,Darren', 'ast', '9')","""I felt like we were going to attack,"" said Collison, who also had STAT assists and three steals."
"('Collison,Darren', 'stl', '3')","""I felt like we were going to attack,"" said Collison, who also had nine assists and STAT steals."
"('MIN', 'fg3', '6')","""It's hard when you feel you are not 100 percent yet and you want to be,"" said Rubio, who led Minnesota with six assists."
"('Mayo,O.J.', 'ast', '9')","PLAYER_LAST matched Collison's STAT assists, and the Maverick had a season high 33 as a team."
"('Rubio,Ricky', 'pts', '6')","""It's hard when you feel you are not 100 percent yet and you want to be,"" said Rubio, who led Minnesota with STAT assists."
"('Rubio,Ricky', 'ast', '6')","""It's hard when you feel you are not 100 percent yet and you want to be,"" said Rubio, who led Minnesota with STAT assists."
"('Carter,Vince', 'pts', '10')","Nowitzki, Chris Kaman and PLAYER_FIRST PLAYER_LAST had STAT points apiece."
"('Collison,Darren', 'ast', '9')","Mayo matched Collison's STAT assists, and the Maverick had a season high 33 as a team."
"('Mayo,O.J.', 'fg3', '3')","Shawn Marion scored on other end, and PLAYER_LAST followed with a STAT pointer to put the Mavericks ahead 83 67 late in the third quarter."
"('Brand,Elton', 'pts', '20')",Mayo and PLAYER_FIRST PLAYER_LAST had STAT points each for Dallas.
"('Nowitzki,Dirk', 'pts', '10')","Nowitzki, Chris Kaman and Vince Carter had STAT points apiece."
"('Barea,J.J.', 'fg3', '4')","""I have a lot of good history here,"" said Barea, who made STAT of 7 from 3 point range and added five assists."
"('Barea,J.J.', 'ast', '5')","""I have a lot of good history here,"" said Barea, who made 4 of 7 from 3 point range and added STAT assists."
"('Barea,J.J.', 'fg3', '4')",PLAYER_LAST hit three 3 pointers and a driving layup and led the Timberwolves with STAT assists before halftime.
"('Kaman,Chris', 'pts', '10')","Nowitzki, PLAYER_FIRST PLAYER_LAST and Vince Carter had STAT points apiece."
"('Mayo,O.J.', 'pts', '20')",PLAYER_LAST and Elton Brand had STAT points each for Dallas.
"('UTA', 'pts', '104')","James scored 32 for the Miami Heat, but the Jazz held on after nearly blowing a 21 point lead and won 104 97."
"('Tinsley,Jamaal', 'pts', '3')","But PLAYER_FIRST Tinsley, starting in place of point guard Mo Williams, countered with Utah's fifth STAT pointer of the half."
"('Bosh,Chris', 'pts', '16')",PLAYER_FIRST PLAYER_LAST added STAT points for Miami and reserve Rashard Lewis had 13.
"('Millsap,Paul', 'fg3', '0')",The basket came after yet another offensive rebound by PLAYER_FIRST PLAYER_LAST to give the Jazz a 19 STAT edge on second chance points.
"('Jefferson,Al', 'fg', '8')"," Game notes
Ray Allen entered the game STAT shy from tying Robert Parish (23,334) for 21st on the NBA's career scoring list."
"('UTA', 'trb', '40')"," Utah held a 40 23 advantage on the boards, and 47 26 edge in bench scoring."
"('James,LeBron', 'pts', '32')","PLAYER_LAST scored STAT for the Miami Heat, but the Jazz held on after nearly blowing a 21 point lead and won 104 97."
"('Martin,Kevin', 'pts', '12')",PLAYER_FIRST PLAYER_LAST was the only other Oklahoma City player in double figures with STAT points.
"('OKC', 'fg3', '5')","Oklahoma City has won five straight in Phoenix, tied with Miami for longest active streak at US Airways Center."
"('OKC', 'fg3', '5')", Oklahoma City used a 17 5 run to go up 45 35 on Martin's 3 pointer with 3:09 left in the first half.
"('Gortat,Marcin', 'pts', '19')","PLAYER_LAST had STAT points and 15 rebounds, but was the unfortunate would be defender on Durant's spectacular dunk late in the game."
"('Gortat,Marcin', 'trb', '15')","PLAYER_LAST had STAT rebounds, but was the unfortunate would be defender on Durant's spectacular dunk late in the game."
"('Brown,Shannon', 'pts', '21')",PLAYER_FIRST PLAYER_LAST scored STAT for the Suns.
"('Durant,Kevin', 'fg', '15')","Gortat had STAT rebounds, but was the unfortunate would be defender on Durant's spectacular dunk late in the game."
"('Martin,Kevin', 'fg', '5')", Oklahoma City used a 17 STAT run to go up 45 35 on Martin's 3 pointer with 3:09 left in the first half.
"('Robinson,Thomas', 'pts', '12')","Fredette had 16 points, John Salmons 14 and rookie PLAYER_FIRST PLAYER_LAST tied a career high with STAT points and added seven rebounds."
"('Robinson,Thomas', 'trb', '7')",Fredette had 16 John Salmons 14 and rookie PLAYER_FIRST PLAYER_LAST tied a career high with added STAT rebounds.
"('Salmons,John', 'pts', '14')","Fredette had 16 points, PLAYER_FIRST PLAYER_LAST STAT and rookie Thomas Robinson tied a career high with _STAT_ points and added seven rebounds."
"('Casspi,Omri', 'pts', '10')","Former King PLAYER_FIRST PLAYER_LAST had a strong second quarter off the bench, scoring STAT points."
"('Evans,Tyreke', 'fg', '6')","PLAYER_LAST made all STAT field goal attempts, including two 3 pointers, and converted four of four free throws."
"('Evans,Tyreke', 'fg3', '2')","PLAYER_LAST made all six field goal attempts, including STAT 3 pointers, and converted four of four free throws."
"('Evans,Tyreke', 'ft', '4')","PLAYER_LAST made all six field goal attempts, including two 3 pointers, and converted STAT of STAT free throws."
"('Evans,Tyreke', 'ft', '4')","PLAYER_LAST made all six field goal attempts, including two 3 pointers, and converted STAT of STAT free throws."
"('Waiters,Dion', 'pts', '33')","Reserve PLAYER_FIRST PLAYER_LAST scored a career high STAT points for the Cavaliers, who have lost three straight and eight of 10."
"('Waiters,Dion', 'fg3', '3')","Reserve PLAYER_FIRST PLAYER_LAST scored a career high _STAT_ for the Cavaliers, who have lost STAT straight and eight of 10."
"('Thornton,Marcus', 'pts', '20')", PLAYER_FIRST PLAYER_LAST had STAT points and Tyreke Evans added 18 for the Kings.
"('Irving,Kyrie', 'pts', '15')","PLAYER_FIRST PLAYER_LAST had STAT points, but shot 6 of 19 and had six turnovers."
"('Irving,Kyrie', 'fg', '6')",PLAYER_FIRST PLAYER_LAST had 15 but shot STAT of 19 and had STAT turnovers.
"('Irving,Kyrie', 'tov', '6')",PLAYER_FIRST PLAYER_LAST had 15 but shot STAT of 19 and had STAT turnovers.
"('Irving,Kyrie', 'fg', '6')",PLAYER_FIRST PLAYER_LAST had 15 but shot STAT of 19 and had STAT turnovers.
"('Irving,Kyrie', 'tov', '6')",PLAYER_FIRST PLAYER_LAST had 15 but shot STAT of 19 and had STAT turnovers.
"('CLE', 'fg3', '8')","Reserve Dion Waiters scored a career high _STAT_ for the Cavaliers, who have lost three straight and eight of 10."
"('CLE', 'fg3', '8')"," Game notes
 The Cavaliers shot nearly 49 percent and made 8 of 16 3 pointers."
"('Miles,C.J.', 'pts', '17')",CJ PLAYER_LAST scored STAT points and Tristan Thompson had STAT points and 15 rebounds.
"('Miles,C.J.', 'pts', '17')",CJ PLAYER_LAST scored STAT points and Tristan Thompson had STAT points and 15 rebounds.
"('Fredette,Jimmer', 'pts', '16')","PLAYER_LAST had STAT points, John Salmons 14 and rookie Thomas Robinson tied a career high with _STAT_ points and added seven rebounds."
"('Thompson,Tristan', 'pts', '17')",CJ Miles scored STAT points and PLAYER_FIRST PLAYER_LAST had STAT points and 15 rebounds.
"('Thompson,Tristan', 'pts', '17')",CJ Miles scored STAT points and PLAYER_FIRST PLAYER_LAST had STAT points and 15 rebounds.
"('Thompson,Tristan', 'trb', '15')",CJ Miles PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Waiters,Dion', 'fg3', '3')","20, 2005, PLAYER_LAST made two straight 3s, cutting the Kings lead to STAT points."
"('Evans,Tyreke', 'pts', '18')", Marcus Thornton had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Kings.
"('Vasquez,Greivis', 'ast', '9')","""We're getting healthy now, and we are becoming a team now,"" said Vasquez, who added STAT assists."
"('Turner,Evan', 'pts', '14')",Nick Young and PLAYER_FIRST PLAYER_LAST added STAT points each while Thaddeus Young scored 12.
"('Holiday,Jrue', 'pts', '29')", PLAYER_FIRST PLAYER_LAST led the Sixers with STAT points and 11 assists.
"('Holiday,Jrue', 'ast', '11')", PLAYER_FIRST PLAYER_LAST led the Sixers with STAT assists.
"('Vasquez,Greivis', 'pts', '23')","PLAYER_FIRST PLAYER_LAST scored STAT points, Eric Gordon added 19 and the Hornets beat the Philadelphia 76ers 111 99 on Tuesday night."
"('Gordon,Eric', 'pts', '19')","Greivis Vasquez scored 23 points, PLAYER_FIRST PLAYER_LAST added STAT and the Hornets beat the Philadelphia 76ers 111 99 on Tuesday night."
"('Vasquez,Greivis', 'fg3', '3')", The Hornets responded and quickly pushed the lead back to 105 91 after a STAT pointer by Vasquez.
"('Young,Nick', 'pts', '14')",PLAYER_FIRST PLAYER_LAST and Evan Turner added STAT points each while Thaddeus PLAYER_LAST scored 12.
"('PHI', 'pts', '99')","Greivis Vasquez scored 23 points, Eric Gordon added 19 and the Hornets beat the Philadelphia 76ers 111 99 on Tuesday night."
"('Henderson,Gerald', 'pts', '15')","PLAYER_FIRST PLAYER_LAST led the Bobcats with STAT points, while Kemba Walker and Ramon Sessions each had 13."
"('Hibbert,Roy', 'pts', '18')","PLAYER_LAST had STAT points and seven rebounds, and the Pacers handed the struggling Bobcats their 13th straight defeat at home, 103 76."
"('Hibbert,Roy', 'trb', '7')","PLAYER_LAST had STAT rebounds, and the Pacers handed the struggling Bobcats their 13th straight defeat at home, 103 76."
"('Hansbrough,Tyler', 'fg', '2')","""We take pride in bouncing back from a loss and not losing STAT in a row,"" said Indiana's PLAYER_FIRST Hansbrough."
"('Hill,George', 'pts', '16')",PLAYER_FIRST PLAYER_LAST chipped in with STAT points and seven rebounds.
"('Hill,George', 'trb', '7')",PLAYER_FIRST PLAYER_LAST chipped in with STAT rebounds.
"('George,Paul', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds, while David West added _STAT_ points and eight rebounds for the Pacers."
"('George,Paul', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, while David West added eight rebounds for the Pacers."
"('Hill,George', 'pts', '16')","Paul PLAYER_FIRST had STAT points and 10 rebounds, while David West added _STAT_ points and eight rebounds for the Pacers."
"('IND', 'orb', '18')","Hibbert had seven rebounds, and the Pacers handed the struggling Bobcats their 13th straight defeat at home, 103 76."
"('IND', 'pts', '103')","Hibbert had _STAT_ points and seven rebounds, and the Pacers handed the struggling Bobcats their 13th straight defeat at home, 103 76."
"('George,Paul', 'pts', '16')",PLAYER_LAST Hill chipped in with STAT points and seven rebounds.
"('George,Paul', 'fg', '7')",PLAYER_LAST Hill chipped in with STAT rebounds.
"('West,David', 'pts', '15')","Paul George had _STAT_ points and 10 rebounds, while PLAYER_FIRST PLAYER_LAST added STAT points and eight rebounds for the Pacers."
"('West,David', 'trb', '8')","Paul George had 10 rebounds, while PLAYER_FIRST PLAYER_LAST added STAT rebounds for the Pacers."
"('IND', 'fg3', '8')","Paul George had 10 rebounds, while David West added eight rebounds for the Pacers."
"('IND', 'fg3', '8')",The Pacers led by 10 at halftime and broke it open in the third quarter as George scored eight quick to set the tone.
"('Hibbert,Roy', 'pts', '18')","The Pacers, led by PLAYER_LAST and West, dominated the paint from the outset, outscoring the Bobcats STAT 2 in the first quarter."
"('TOR', 'fg3', '7')","It was tied at 27 after one, then Toronto built a 10 point lead as Brooklyn missed its first seven shots of the second quarter."
"('Lopez,Brook', 'fg3', '0')","It was tied at 27 after one, then Toronto built a 10 point lead as Brooklyn missed its first seven shots of the second quarter."
"('Lowry,Kyle', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Raptors, who have dropped two in a row but still have 10 wins in their last 15 games."
"('Teletovic,Mirza', 'pts', '10')"," PLAYER_FIRST PLAYER_LAST added STAT points off the Nets' bench, keying a second quarter hot streak that snapped Brooklyn out of a sluggish start."
"('Johnson,Amir', 'pts', '15')","Jose Calderon and PLAYER_FIRST PLAYER_LAST each finished with STAT for the Raptors, whose _STAT_ turnovers led to 24 points."
"('Calderon,Jose', 'pts', '15')","PLAYER_FIRST PLAYER_LAST and Amir Johnson each finished with STAT for the Raptors, whose _STAT_ turnovers led to 24 points."
"('Teletovic,Mirza', 'fg', '3')",The Nets ran off seven straight including Teletovic's first STAT pointer to get within 40 37.
"('Teletovic,Mirza', 'fg3', '3')",The Nets ran off seven straight including Teletovic's first STAT pointer to get within 40 37.
"('BRK', 'fg', '40')",The Nets ran off seven straight including Teletovic's first 3 pointer to get within 40 37.
"('Lin,Jeremy', 'pts', '12')",Parsons finished with _STAT_ points and PLAYER_LAST added STAT points with 10 assists.
"('Lin,Jeremy', 'ast', '10')",Parsons finished with PLAYER_LAST added _STAT_ with STAT assists.
"('Bledsoe,Eric', 'pts', '19')"," PLAYER_LAST and Griffin added STAT points apiece for the Clippers, and Matt Barnes had 18."
"('Griffin,Blake', 'pts', '19')"," Bledsoe and PLAYER_LAST added STAT points apiece for the Clippers, and Matt Barnes had 18."
"('Parsons,Chandler', 'pts', '17')",PLAYER_LAST finished with STAT points and Lin added _STAT_ points with 10 assists.
"('Odom,Lamar', 'fg', '1')", The Clippers were up by STAT point in the second quarter when PLAYER_FIRST PLAYER_LAST received his third foul.
"('Odom,Lamar', 'fg3', '0')", The Clippers were up by one point in the second quarter when PLAYER_FIRST PLAYER_LAST received his third foul.
"('LAC', 'fg3', '11')",The Clippers improved to 11 1 this season when the 12 year veteran Crawford leads the team in scoring.
"('Harden,James', 'pts', '23')"," PLAYER_FIRST PLAYER_LAST had STAT points for the Rockets, whose four game losing streak is a season worst."
"('Green,Willie', 'pts', '15')",Bledsoe's points were a season high and PLAYER_LAST also had a season high with STAT points.
"('HOU', 'fg3', '13')",Los Angeles outscored the Rockets 13 7 for the rest of the quarter to cut the lead to 59 58 at halftime.
"('HOU', 'fg3', '13')",Houston trailed by two about a minute later before using a 13 4 run to go on top 52 45 about 3½ minutes before halftime.
"('Crawford,Jamal', 'fg', '11')",The Clippers improved to STAT 1 this season when the 12 year veteran PLAYER_LAST leads the team in scoring.
"('Lawson,Ty', 'fg3', '2')", seconds left and PLAYER_LAST made one of STAT free throws for the final score.
"('Lawson,Ty', 'ft', '2')", seconds left and PLAYER_LAST made one of STAT free throws for the final score.
"('Lawson,Ty', 'pts', '24')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for the Nuggets, who are 2 0 in overtime this season."
