event,sentence
"('Drummond,Andre', 'fg3', '0')"," The Celtics intentionally fouled PLAYER_LAST in the first two quarters, with two of his misses helping the Celtics build a 10 point lead."
"('Crowder,Jae', 'pts', '11')","TIP INS Celtics: PLAYER_FIRST PLAYER_LAST finished with STAT points and seven rebounds, ending his triple double streak at three games."
"('Crowder,Jae', 'trb', '7')","TIP INS Celtics: PLAYER_FIRST PLAYER_LAST finished with STAT rebounds, ending his triple double streak at three games."
"('BOS', 'orb', '11')","TIP INS Celtics: Jae Crowder finished with seven rebounds, ending his triple double streak at three games."
"('Bradley,Avery', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points, and Isaiah Thomas had _STAT_ points and nine assists."
"('Thomas,Isaiah', 'pts', '17')","Avery Bradley scored 18 points, and PLAYER_FIRST PLAYER_LAST had STAT points and nine assists."
"('Thomas,Isaiah', 'ast', '9')",Avery Bradley scored 18 and PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Jackson,Reggie', 'fg3', '2')"," PLAYER_LAST finished with STAT assists in 27 minutes while his backup, Blake, had six in 21 minutes."
"('Jackson,Reggie', 'ast', '2')"," PLAYER_LAST finished with STAT assists in 27 minutes while his backup, Blake, had six in 21 minutes."
"('George,Paul', 'pts', '18')",Ellis had _STAT_ points and PLAYER_LAST added STAT to help Indiana overcome a fourth quarter deficit and beat Minnesota 102 88 on Saturday night.
"('George,Paul', 'fg3', '4')",PLAYER_LAST was STAT of 13 shooting through three quarters before going 3 of 3 for eight in the STATth.
"('Hill,George', 'fg', '3')",Jordan PLAYER_LAST scored _STAT_ off the bench as the Pacers snapped a STAT game skid.
"('Hill,George', 'fg', '3')",PLAYER_FIRST was 4 of 13 shooting through STAT quarters before going STAT of STAT for eight in the fourth.
"('Hill,George', 'fg', '3')",PLAYER_FIRST was 4 of 13 shooting through STAT quarters before going STAT of STAT for eight in the fourth.
"('Hill,George', 'fg', '3')",PLAYER_FIRST was 4 of 13 shooting through STAT quarters before going STAT of STAT for eight in the fourth.
"('Towns,Karl-Anthony', 'fg3', '0')",Timberwolves: PLAYER_LAST had his eighth 20 point game of the season.
"('Rubio,Ricky', 'pts', '15')","PLAYER_LAST finished with STAT points, nine assists and five rebounds."
"('Rubio,Ricky', 'ast', '9')",PLAYER_LAST finished with 15 STAT assists and five rebounds.
"('Rubio,Ricky', 'trb', '5')",PLAYER_LAST finished with 15 nine assists and STAT rebounds.
"('Ellis,Monta', 'pts', '22')",PLAYER_LAST had STAT points and George added 18 to help Indiana overcome a fourth quarter deficit and beat Minnesota 102 88 on Saturday night.
"('Hill,Jordan', 'pts', '12')",PLAYER_FIRST PLAYER_LAST scored STAT points off the bench as the Pacers snapped a three game skid.
"('IND', 'pts', '102')",Ellis had _STAT_ points and George added 18 to help Indiana overcome a fourth quarter deficit and beat Minnesota 102 88 on Saturday night.
"('Prince,Tayshaun', 'fg', '2')",PLAYER_FIRST PLAYER_LAST has started the STAT games at small forward with Wiggins moved to shooting guard in the starting lineup.
"('Towns,Karl-Anthony', 'pts', '24')"," PLAYER_LAST had STAT points and eight rebounds for Minnesota, which has lost three in a row."
"('Towns,Karl-Anthony', 'trb', '8')"," PLAYER_LAST had STAT rebounds for Minnesota, which has lost three in a row."
"('Towns,Karl-Anthony', 'orb', '3')"," PLAYER_LAST had eight rebounds for Minnesota, which has lost STAT in a row."
"('MIN', 'pts', '88')",Ellis had _STAT_ points and George added 18 to help Indiana overcome a fourth quarter deficit and beat Minnesota 102 88 on Saturday night.
"('IND', 'fg3', '9')",The Pacers then hit 6 of 9 from 3 and 15 of 21 total from the floor in the fourth.
"('DEN', 'fg3', '5')","""If you make one mistake, it's over,"" said Denver guard Randy Foye, who had nine five assists."
"('Parker,Tony', 'pts', '13')", PLAYER_LAST had all STAT of his points in the second quarter on 6 for 8 shooting.
"('Parker,Tony', 'fg', '6')", PLAYER_LAST had all 13 of his in the second quarter on STAT for 8 shooting.
"('West,David', 'pts', '10')",Boban Marjanovic had STAT points and PLAYER_FIRST PLAYER_LAST added STAT points and six assists starting in place of Duncan.
"('West,David', 'pts', '10')",Boban Marjanovic had STAT points and PLAYER_FIRST PLAYER_LAST added STAT points and six assists starting in place of Duncan.
"('West,David', 'ast', '6')",Boban Marjanovic had PLAYER_FIRST PLAYER_LAST added STAT assists starting in place of Duncan.
"('Aldridge,LaMarcus', 'pts', '12')", PLAYER_FIRST PLAYER_LAST had STAT points and nine rebounds and Boris Diaw had 16 points.
"('Aldridge,LaMarcus', 'trb', '9')", PLAYER_FIRST PLAYER_LAST had STAT rebounds and Boris Diaw had 16 points.
"('SAS', 'fg3', '7')", San Antonio finished 7 for 10 on 3 pointers.
"('Barton,Will', 'pts', '16')",PLAYER_FIRST PLAYER_LAST added STAT points and Gary Harris was the only starter in double figures with 10.
"('West,David', 'fg3', '0')",The Spurs are 2 STAT when PLAYER_LAST starts in place of Duncan.
"('DEN', 'pts', '86')","The Nuggets' last win over the Spurs was 96 86 on April 10, 2013 in Denver."
"('Diaw,Boris', 'pts', '16')", LaMarcus Aldridge had _STAT_ points and nine rebounds and PLAYER_FIRST PLAYER_LAST had STAT points.
"('Jokic,Nikola', 'pts', '22')","PLAYER_FIRST PLAYER_LAST led the Nuggets, scoring STAT points on 10 for 19 shooting."
"('Jokic,Nikola', 'fg', '10')","PLAYER_FIRST PLAYER_LAST led the Nuggets, scoring _STAT_ on STAT for 19 shooting."
"('Foye,Randy', 'fg3', '1')","""If you make STAT mistake, it's over,"" said Denver guard PLAYER_FIRST Foye, who had nine five assists."
"('Foye,Randy', 'pts', '9')","""If you make one mistake, it's over,"" said Denver guard PLAYER_FIRST Foye, who had STAT points and five assists."
"('Foye,Randy', 'ast', '5')","""If you make one mistake, it's over,"" said Denver guard PLAYER_FIRST Foye, who had nine STAT assists."
"('Marjanovic,Boban', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and David West added STAT points and six assists starting in place of Duncan.
"('Marjanovic,Boban', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and David West added STAT points and six assists starting in place of Duncan.
"('Barea,J.J.', 'ast', '5')",He tied PLAYER_LAST and Felton with a team high STAT assists in 35 1/2 minutes.
"('Butler,Jimmy', 'pts', '17')"," Chicago's Pau Gasol had 18 points, nine rebounds and three blocks, and PLAYER_LAST scored STAT points with a game high eight assists."
"('Butler,Jimmy', 'ast', '8')"," Chicago's Pau Gasol had 18 nine rebounds and three blocks, and PLAYER_LAST scored _STAT_ with a game high STAT assists."
"('Felton,Raymond', 'pts', '13')",PLAYER_LAST had six of his STAT points on free throws in the final 1:07.
"('Rose,Derrick', 'fg3', '0')",PLAYER_LAST and Mirotic both had their fourth 20 point game of the season.
"('Barea,J.J.', 'fg3', '7')",PLAYER_LAST was STAT for 8 from beyond the arc.
"('Gasol,Pau', 'pts', '18')"," Chicago's PLAYER_FIRST PLAYER_LAST had STAT points, nine rebounds and three blocks, and Butler scored _STAT_ points with a game high eight assists."
"('Gasol,Pau', 'trb', '9')"," Chicago's PLAYER_FIRST PLAYER_LAST had 18 STAT rebounds and three blocks, and Butler scored _STAT_ with a game high eight assists."
"('Gasol,Pau', 'ast', '3')"," Chicago's PLAYER_FIRST PLAYER_LAST had 18 nine rebounds and STAT blocks, and Butler scored _STAT_ with a game high eight assists."
"('Gasol,Pau', 'blk', '3')"," Chicago's PLAYER_FIRST PLAYER_LAST had 18 nine rebounds and STAT blocks, and Butler scored _STAT_ with a game high eight assists."
"('CHI', 'fg3', '8')"," Chicago's Pau Gasol had 18 nine rebounds and three blocks, and Butler scored _STAT_ with a game high eight assists."
"('Felton,Raymond', 'ast', '5')",He tied Barea and PLAYER_LAST with a team high STAT assists in 35 1/2 minutes.
"('Knight,Brandon', 'pts', '21')",PLAYER_FIRST PLAYER_LAST led Phoenix with STAT points.
"('Canaan,Isaiah', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points and reserve Nik Stauskas had 17 for the 76ers, who went 12 for 27 from 3 point range."
"('Landry,Carl', 'pts', '16')","PLAYER_FIRST PLAYER_LAST added STAT points, and Nerlens Noel added _STAT_ points and 11 rebounds."
"('Booker,Devin', 'pts', '19')","Rookie PLAYER_FIRST PLAYER_LAST scored a career high STAT points, and Jon Leuer had _STAT_ points and nine rebounds."
"('Stauskas,Nik', 'pts', '17')","Isaiah Canaan scored _STAT_ points and reserve PLAYER_FIRST PLAYER_LAST had STAT for the 76ers, who went 12 for 27 from 3 point range."
"('Stauskas,Nik', 'fg3', '3')","Isaiah Canaan reserve PLAYER_FIRST PLAYER_LAST had 17 for the 76ers, who went 12 for 27 from STAT point range."
"('PHI', 'fg3', '12')",Philadelphia (2 30) snapped a 12 game losing streak with its first win since Dec.
"('Leuer,Jon', 'pts', '14')","Rookie Devin Booker scored a career high 19 points, and PLAYER_FIRST PLAYER_LAST had STAT points and nine rebounds."
"('Leuer,Jon', 'trb', '9')",Rookie Devin Booker scored a career high 19 and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Noel,Nerlens', 'pts', '14')","Carl Landry added 16 points, and PLAYER_FIRST PLAYER_LAST added STAT points and 11 rebounds."
"('Noel,Nerlens', 'trb', '11')",Carl Landry added 16 and PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Redick,J.J.', 'pts', '25')","PLAYER_LAST scored STAT points and Paul Pierce had 20, leading the Clippers to a 109 104 victory over the Utah Jazz on Saturday night."
"('UTA', 'pts', '104')","Redick scored _STAT_ points and Paul Pierce had 20, leading the Clippers to a 109 104 victory over the Utah Jazz on Saturday night."
"('Hayward,Gordon', 'pts', '28')","PLAYER_FIRST PLAYER_LAST scored STAT points for Utah, and Rodney Hood added 15 points."
"('Hood,Rodney', 'pts', '15')","Gordon Hayward scored _STAT_ points for Utah, and PLAYER_FIRST PLAYER_LAST added STAT points."
"('LAC', 'pts', '109')","Redick scored _STAT_ points and Paul Pierce had 20, leading the Clippers to a 109 104 victory over the Utah Jazz on Saturday night."
"('Burke,Trey', 'fg', '2')",PLAYER_FIRST Lyles made STAT foul shots to give Utah a 64 58 lead with 7:43 left in the third.
"('Ingles,Joe', 'pts', '14')",G PLAYER_FIRST PLAYER_LAST scored a season high STAT points.
"('Pierce,Paul', 'fg', '6')", TIP INS Clippers: PLAYER_LAST scored _STAT_ in the third quarter after totaling just STAT before halftime.
"('CLE', 'pts', '76')",The 76  and 83 point performances are season lows for Cleveland.
"('James,LeBron', 'pts', '12')","James, playing only 27 minutes, matched his season low with STAT points."
"('James,LeBron', 'fg', '4')","""Offensively, we are in a funk right now,"" said James, who also had STAT rebounds and five assists."
"('James,LeBron', 'trb', '4')","""Offensively, we are in a funk right now,"" said James, who also had STAT rebounds and five assists."
"('James,LeBron', 'ast', '5')","""Offensively, we are in a funk right now,"" said James, who also had four rebounds and STAT assists."
"('CLE', 'fg3', '11')","Cleveland went 11 of 31 from 3 point range, with Love hitting a team high four."
"('Love,Kevin', 'pts', '13')", PLAYER_FIRST PLAYER_LAST had STAT points to lead the Cavaliers.
"('Plumlee,Mason', 'pts', '11')","McCollum had 16 points, while PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Portland."
"('Plumlee,Mason', 'trb', '14')",McCollum had 16 while PLAYER_FIRST PLAYER_LAST had STAT rebounds for Portland.
"('Dellavedova,Matthew', 'fg3', '2')",Cleveland cut the deficit to _STAT_ early in the second after PLAYER_FIRST PLAYER_LAST hit STAT 3 pointers during an 8 0 run.
"('CLE', 'pts', '76')","The Blazers ran out to a 34 12 first quarter lead and were never threatened, holding Cleveland to a season low 76 points."
"('Crabbe,Allen', 'fg3', '4')", PLAYER_LAST hit STAT of 6 from 3 point range.
"('MEM', 'ast', '30')",Mario Chalmers had seven of the Grizzlies' season high 30 assists.
"('LAL', 'pts', '96')","Mike Conley scored 19 points, Jeff Green added 17 and the Grizzlies easily defeated the Lakers 112 96 on Sunday."
"('Gasol,Marc', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST and Zach Randolph added STAT points apiece, while Courtney Lee contributed 13."
"('Conley,Mike', 'pts', '19')","PLAYER_FIRST PLAYER_LAST scored STAT points, Jeff Green added 17 and the Grizzlies easily defeated the Lakers 112 96 on Sunday."
"('Green,Jeff', 'pts', '17')","Mike Conley scored 19 points, PLAYER_FIRST PLAYER_LAST added STAT and the Grizzlies easily defeated the Lakers 112 96 on Sunday."
"('MEM', 'pts', '112')","Mike Conley scored 19 points, Jeff Green added 17 and the Grizzlies easily defeated the Lakers 112 96 on Sunday."
"('Randolph,Zach', 'pts', '16')"," Marc Gasol and PLAYER_FIRST PLAYER_LAST added STAT points apiece, while Courtney Lee contributed 13."
"('Chalmers,Mario', 'pts', '11')",PLAYER_FIRST PLAYER_LAST scored STAT points and had seven of the Grizzlies' season high 30 assists.
"('Chalmers,Mario', 'ast', '7')",PLAYER_FIRST PLAYER_LAST had STAT of the Grizzlies' season high 30 assists.
"('Porzingis,Kristaps', 'pts', '16')",PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds.
"('Porzingis,Kristaps', 'trb', '12')",PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Thomas,Isaiah', 'trb', '8')", PLAYER_LAST added STAT rebounds and six assists.
"('Thomas,Isaiah', 'fg', '6')", PLAYER_LAST added eight rebounds and STAT assists.
"('Thomas,Isaiah', 'ast', '6')", PLAYER_LAST added eight rebounds and STAT assists.
"('Olynyk,Kelly', 'pts', '11')","Jae Crowder defended Knicks star Carmelo Anthony tough and scored 18 points, and PLAYER_FIRST PLAYER_LAST added STAT points and nine rebounds for Boston."
"('Olynyk,Kelly', 'trb', '9')",Jae Crowder defended Knicks star Carmelo Anthony tough and scored 18 and PLAYER_FIRST PLAYER_LAST added STAT rebounds for Boston.
"('Anthony,Carmelo', 'pts', '29')", PLAYER_LAST led the Knicks with STAT points despite shooting just 11 of 26.
"('Anthony,Carmelo', 'fg', '11')", PLAYER_LAST led the Knicks with _STAT_ despite shooting just STAT of 26.
"('Anthony,Carmelo', 'fg', '11')",Jae Crowder defended Knicks star PLAYER_FIRST PLAYER_LAST tough and scored 18 and Kelly Olynyk added STAT nine rebounds for Boston.
"('Crowder,Jae', 'pts', '18')","PLAYER_FIRST PLAYER_LAST defended Knicks star Carmelo Anthony tough and scored STAT points, and Kelly Olynyk added _STAT_ points and nine rebounds for Boston."
"('Crowder,Jae', 'fg3', '3')", Boston pushed its 10 point halftime lead to 59 44 on Crowder's STAT pointer from the left wing 4:11 into the third quarter.
"('NYK', 'tov', '13')",The Knicks committed 13 turnovers.
"('Lauvergne,Joffrey', 'pts', '18')",Will Barton scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Denver.
"('Faried,Kenneth', 'pts', '25')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ points for the Nuggets, who have lost five of their last six games."
"('Nelson,Jameer', 'fg3', '3')","Foye and PLAYER_FIRST PLAYER_LAST each are only four shy of reaching 1,000 STAT pointers for their careers."
"('Barton,Will', 'pts', '19')",PLAYER_FIRST PLAYER_LAST scored STAT points and Joffrey Lauvergne added 18 for Denver.
"('Foye,Randy', 'pts', '4')","PLAYER_LAST and Jameer Nelson each are only STAT shy of reaching 1,000 3 pointers for their careers."
"('Casspi,Omri', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds, and Rajon Rondo finished with nine points and 15 assists."
"('Casspi,Omri', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Rajon Rondo finished with nine 15 assists."
"('Harkless,Maurice', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points.
"('Rondo,Rajon', 'tov', '8')",But PLAYER_LAST also committed STAT of the Kings' _STAT_ turnovers that led to 28 Portland points.
"('POR', 'fg3', '10')","TIP INS Blazers: Portland made 7 of 11 3 pointers in the opening quarter, but finished 10 of 33."
"('Cousins,DeMarcus', 'pts', '36')", PLAYER_FIRST PLAYER_LAST had STAT points and six rebounds for the Kings.
"('Cousins,DeMarcus', 'trb', '6')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Kings.
"('SAC', 'fg3', '9')",McCollum had 35 _STAT_ rebounds and nine assists to lead the Blazers to a 98 94 victory over the Sacramento Kings on Sunday night.
