event,sentence
"('Rubio,Ricky', 'pts', '6')","""It's fun when we play like that and everybody communicates,"" said point guard PLAYER_FIRST Rubio, who had STAT points, nine assists and eight rebounds."
"('Rubio,Ricky', 'ast', '9')","""It's fun when we play like that and everybody communicates,"" said point guard PLAYER_FIRST Rubio, who had six STAT assists and eight rebounds."
"('Rubio,Ricky', 'trb', '8')","""It's fun when we play like that and everybody communicates,"" said point guard PLAYER_FIRST Rubio, who had six nine assists and STAT rebounds."
"('Pekovic,Nikola', 'pts', '27')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds in three quarters, and the Timberwolves blasted the Jazz, 98 72 on Saturday night."
"('Pekovic,Nikola', 'trb', '14')","PLAYER_FIRST PLAYER_LAST had STAT rebounds in three quarters, and the Timberwolves blasted the Jazz, 98 72 on Saturday night."
"('Pekovic,Nikola', 'orb', '3')","PLAYER_FIRST PLAYER_LAST had _STAT_ rebounds in STAT quarters, and the Timberwolves blasted the Jazz, 98 72 on Saturday night."
"('GSW', 'orb', '10')","Bogut had 10 _STAT_ rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('GSW', 'blk', '11')","Bogut had 10 _STAT_ rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Evans,Tyreke', 'pts', '14')", PLAYER_FIRST PLAYER_LAST scored STAT points in his return to the Pelicans after missing three games with a left ankle sprain.
"('Lee,David', 'pts', '22')","Curry scored 28 points, PLAYER_LAST added STAT and Golden State sent the Pelicans to their eighth straight loss, 97 87 on Saturday night."
"('Curry,Stephen', 'pts', '28')","PLAYER_LAST scored STAT points, Lee added 22 and Golden State sent the Pelicans to their eighth straight loss, 97 87 on Saturday night."
"('NOP', 'pts', '87')","Curry scored 28 points, Lee added 22 and Golden State sent the Pelicans to their eighth straight loss, 97 87 on Saturday night."
"('GSW', 'pts', '97')","Curry scored 28 points, Lee added 22 and Golden State sent the Pelicans to their eighth straight loss, 97 87 on Saturday night."
"('Bogut,Andrew', 'pts', '10')","PLAYER_LAST had STAT points, _STAT_ rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Bogut,Andrew', 'trb', '15')","PLAYER_LAST had 10 STAT rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Bogut,Andrew', 'fg', '5')","PLAYER_LAST had 10 _STAT_ rebounds and STAT blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Bogut,Andrew', 'orb', '5')","PLAYER_LAST had 10 _STAT_ rebounds and STAT blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Bogut,Andrew', 'blk', '5')","PLAYER_LAST had 10 _STAT_ rebounds and STAT blocked shots for Golden State, which had _STAT_ blocks in all, including two by Lee."
"('Lee,David', 'orb', '2')","Bogut had 10 _STAT_ rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including STAT by Lee."
"('Lee,David', 'blk', '2')","Bogut had 10 _STAT_ rebounds and five blocked shots for Golden State, which had _STAT_ blocks in all, including STAT by Lee."
"('Roberts,Brian', 'fg3', '1')","One possession earlier, Curry had head faked PLAYER_FIRST PLAYER_LAST into the air to set up an explosive driving layup to tie it."
"('Harris,Devin', 'fg', '2')","PLAYER_LAST missed his first STAT free throws, but hit a long STAT point field goal at the buzzer later in the quarter."
"('Harris,Devin', 'ft', '2')","PLAYER_LAST missed his first STAT free throws, but hit a long STAT point field goal at the buzzer later in the quarter."
"('Harris,Devin', 'fg', '2')","PLAYER_LAST missed his first STAT free throws, but hit a long STAT point field goal at the buzzer later in the quarter."
"('Harris,Devin', 'ft', '2')","PLAYER_LAST missed his first STAT free throws, but hit a long STAT point field goal at the buzzer later in the quarter."
"('Harris,Devin', 'fg3', '0')","PLAYER_LAST missed his first two free throws, but hit a long 2 point field goal at the buzzer later in the quarter."
"('Lillard,Damian', 'ast', '10')","All five Portland starters scored in double figures, and Aldridge, Robin Lopez and PLAYER_FIRST PLAYER_LAST (14 STAT assists) each recorded a double double."
"('POR', 'fg', '46')"," Portland's lead grew to 18 in the second quarter, but the Mavericks battled back within 54 46 with an 18 8 run."
"('Crowder,Jae', 'pts', '13')"," PLAYER_FIRST PLAYER_LAST scored all STAT of his points in the fourth quarter, and DeJuan Blair had 11 of his 13."
"('Blair,DeJuan', 'pts', '13')"," Jae Crowder scored all STAT of his points in the fourth quarter, and PLAYER_FIRST PLAYER_LAST had 11 of his 13."
"('Nowitzki,Dirk', 'pts', '18')", PLAYER_FIRST PLAYER_LAST led Dallas with STAT points in 21 minutes.
"('Harris,Devin', 'pts', '6')",The Mavericks' PLAYER_FIRST PLAYER_LAST played 17 minutes and scored STAT points in his first game this season following toe surgery.
"('Lowry,Kyle', 'pts', '21')"," DeMar DeRozan scored 23 points, PLAYER_FIRST PLAYER_LAST had STAT and Patrick Patterson 17 as Toronto's six game home winning streak came to an end."
"('Marshall,Kendall', 'pts', '10')", Ryan Kelly scored 17 in his first career start and PLAYER_FIRST PLAYER_LAST had STAT points and 11 assists.
"('Marshall,Kendall', 'ast', '11')", Ryan Kelly scored 17 in his first career start and PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Vasquez,Greivis', 'pts', '11')"," Amir Johnson had 13, PLAYER_FIRST PLAYER_LAST STAT and Terrence Ross 10 for the Raptors, who have never won consecutive home games against the Lakers."
"('Kelly,Ryan', 'pts', '17')", PLAYER_FIRST PLAYER_LAST scored STAT in his first career start and Kendall Marshall had _STAT_ points and 11 assists.
"('Young,Nick', 'ft', '10')", PLAYER_LAST went STAT for 11 at the free throw line Sunday and made five 3 pointers.
"('Young,Nick', 'fg3', '5')", PLAYER_LAST went 10 for 11 at the free throw line Sunday and made STAT 3 pointers.
"('Ross,Terrence', 'pts', '10')"," Amir Johnson had 13, Greivis Vasquez 11 and PLAYER_FIRST PLAYER_LAST STAT for the Raptors, who have never won consecutive home games against the Lakers."
"('TOR', 'pts', '106')","The Raptors, who won 106 94 at Los Angeles on Dec."
"('Patterson,Patrick', 'pts', '17')"," DeMar DeRozan scored 23 points, Kyle Lowry had 21 and PLAYER_FIRST PLAYER_LAST STAT as Toronto's six game home winning streak came to an end."
"('Afflalo,Arron', 'trb', '13')"," Game notes
PLAYER_LAST tied a career high with STAT rebounds."
"('Bradley,Avery', 'pts', '18')","Jeff Green led the Celtics with 22 points, and PLAYER_FIRST PLAYER_LAST and Kris Humphries added STAT apiece."
"('Green,Jeff', 'pts', '22')","PLAYER_FIRST PLAYER_LAST led the Celtics with STAT points, and Avery Bradley and Kris Humphries added 18 apiece."
"('Humphries,Kris', 'pts', '18')","Jeff Green led the Celtics with 22 points, and Avery Bradley and PLAYER_FIRST PLAYER_LAST added STAT apiece."
"('Humphries,Kris', 'ft', '2')",PLAYER_LAST fouled Harris during a scramble for a rebound and Harris calmly sank his STAT free throws with 10.1 seconds showing on the clock.
"('Rondo,Rajon', 'pts', '6')",PLAYER_FIRST PLAYER_LAST finished with STAT points and four assists playing in his second game back from a torn ACL.
"('Rondo,Rajon', 'ast', '4')",PLAYER_FIRST PLAYER_LAST finished with six STAT assists playing in his second game back from a torn ACL.
"('Nelson,Jameer', 'pts', '16')",Glen Davis added _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for Orlando.
"('Davis,Glen', 'pts', '17')",PLAYER_FIRST PLAYER_LAST added STAT points and Jameer Nelson 16 for Orlando.
"('Cousins,DeMarcus', 'pts', '16')", PLAYER_LAST had STAT points and _STAT_ rebounds for Sacramento.
"('Cousins,DeMarcus', 'trb', '14')", PLAYER_LAST had STAT rebounds for Sacramento.
"('SAC', 'tov', '20')",Oklahoma City scored _STAT_ off Sacramento's _STAT_ turnovers and had 20 second chance points.
"('Durant,Kevin', 'fg3', '3')",PLAYER_LAST found Jackson a little later for a STAT pointer to extend the lead to 75 64 and force the Kings to call another timeout.
"('Gay,Rudy', 'pts', '6')",PLAYER_FIRST PLAYER_LAST scored just STAT points for the Kings and was ejected after picking up two technical fouls in the fourth quarter.
"('SAC', 'orb', '14')", Cousins had _STAT_ rebounds for Sacramento.
"('Jackson,Reggie', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Thunder, who won their third straight."
"('Thomas,Isaiah', 'fg', '11')",PLAYER_LAST scored _STAT_ in the first half on 7 for STAT shooting.
"('Thomas,Isaiah', 'pts', '38')"," PLAYER_FIRST PLAYER_LAST scored a career high STAT points for the Kings, but he slowed down in the second half as the Thunder pulled away."
"('Collison,Nick', 'pts', '10')",Thunder F/C PLAYER_FIRST PLAYER_LAST scored a season high STAT points.
"('Ibaka,Serge', 'pts', '20')",PLAYER_FIRST PLAYER_LAST added STAT points and benefited from several of Durant's passes.
"('Ginobili,Manu', 'pts', '1')"," The Spurs bench scored 58 points, with only STAT coming from Ginobili."
"('Mills,Patty', 'fg3', '4')","PLAYER_LAST opened the run with the first of his STAT 3 pointers, sinking a 25 footer with STAT minutes left in the first quarter."
"('Mills,Patty', 'fg3', '4')","PLAYER_LAST opened the run with the first of his STAT 3 pointers, sinking a 25 footer with STAT minutes left in the first quarter."
"('MIL', 'fg3', '6')","Milwaukee went scoreless for five minutes, missing six shots, committing two turnovers and an offensive foul."
"('PHO', 'pts', '117')",Frye had to settle for a season high _STAT_ points instead in the Suns' 117 103 victory over the Denver Nuggets on Sunday night.
"('Chandler,Wilson', 'pts', '17')","Evan Fournier, Ty Lawson and PLAYER_FIRST PLAYER_LAST added STAT points apiece for Denver."
"('Fournier,Evan', 'pts', '17')","PLAYER_FIRST Fournier, Ty Lawson and Wilson Chandler added STAT points apiece for Denver."
"('DEN', 'pts', '103')",Frye had to settle for a season high _STAT_ points instead in the Suns' 117 103 victory over the Denver Nuggets on Sunday night.
"('DEN', 'pts', '103')","20, Phoenix rallied from 21 down to win in Denver 103 99."
"('Frye,Channing', 'pts', '30')",PLAYER_LAST had to settle for a season high STAT points instead in the Suns' 117 103 victory over the Denver Nuggets on Sunday night.
"('DEN', 'fg3', '9')","Denver sliced it to 91 86, then Phoenix scored the next seven and the Nuggets never got it closer than nine again."
"('Lawson,Ty', 'pts', '17')","Evan Fournier, PLAYER_FIRST PLAYER_LAST and Wilson Chandler added STAT points apiece for Denver."
"('DAL', 'pts', '102')",The Mavericks squandered nearly all of a 24 point lead before finally subduing the Cleveland Cavaliers for a 102 97 win.
"('Deng,Luol', 'fg3', '2')","Deng, a STAT time All Star, will face the Bulls for the first time since the trade on Wednesday."
"('Varejao,Anderson', 'pts', '18')","7, scored _STAT_ points in his first home game with the Cavaliers while PLAYER_FIRST PLAYER_LAST had STAT points with 21 rebounds."
"('Varejao,Anderson', 'trb', '21')","7, scored _STAT_ in his first home game with the Cavaliers while PLAYER_FIRST PLAYER_LAST had _STAT_ with STAT rebounds."
"('Calderon,Jose', 'ft', '2')","Cleveland cut the lead to 98 95, but STAT free throws by PLAYER_FIRST PLAYER_LAST with 11.1 seconds remaining pushed the lead to five."
"('CLE', 'fg3', '5')"," seconds remaining, the Cavaliers were called for a five second violation when Jarrett Jack failed to get the ball inbounds."
"('Nowitzki,Dirk', 'pts', '17')",PLAYER_FIRST PLAYER_LAST scored STAT points and DeJuan Blair added 13 for the Mavericks.
"('Blair,DeJuan', 'pts', '13')",Dirk Nowitzki scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Mavericks.
"('Irving,Kyrie', 'pts', '26')", PLAYER_FIRST PLAYER_LAST led Cleveland with STAT points.
"('CLE', 'pts', '97')",The Mavericks squandered nearly all of a 24 point lead before finally subduing the Cleveland Cavaliers for a 102 97 win.
"('DAL', 'fg3', '4')",The Mavericks are 11 4 against Eastern Conference teams this season.
"('CLE', 'fg3', '5')", The Cavaliers went 3 2 on a road trip to the west coast but struggled in the first game of five straight at home.
"('CLE', 'fg', '33')",The Mavericks bench outscored Cleveland 33 8.
"('Marion,Shawn', 'fg3', '2')",A basket and STAT free throws by Ellis followed by Marion's steal and score pushed the lead to 97 90 with 1:35 to play.
"('Marion,Shawn', 'ft', '2')",A basket and STAT free throws by Ellis followed by Marion's steal and score pushed the lead to 97 90 with 1:35 to play.
"('Blair,DeJuan', 'fg', '5')",Marion and PLAYER_LAST both made all STAT of their shots in the first half.
"('Stuckey,Rodney', 'pts', '29')","PLAYER_FIRST PLAYER_LAST scored STAT points for Detroit and Smith added 24, but the Pistons got almost nothing from their starting backcourt."
"('Redick,J.J.', 'pts', '20')","PLAYER_LAST added STAT points for Los Angeles, including two four point plays when the Pistons fouled him beyond the arc."
"('Caldwell-Pope,Kentavious', 'pts', '6')",Brandon Jennings went scoreless and PLAYER_FIRST Caldwell Pope scored only STAT points.
"('DET', 'fg3', '2')","Redick added _STAT_ for Los Angeles, including two four point plays when the Pistons fouled him beyond the arc."
"('Jordan,DeAndre', 'fg', '8')",PLAYER_LAST finished STAT of 11 from the field and 0 for 6 on free throws.
"('Jordan,DeAndre', 'fg3', '0')",PLAYER_LAST finished 8 of 11 from the field and STAT for 6 on free throws.
"('Jordan,DeAndre', 'ft', '0')",PLAYER_LAST finished 8 of 11 from the field and STAT for 6 on free throws.
"('Sessions,Ramon', 'pts', '23')",PLAYER_LAST started and had STAT points in 34 minutes and was 10 of 11 from the line.
"('TOR', 'pts', '95')", seconds left to secure a 100 95 victory over the Toronto Raptors on Monday.
"('CHA', 'fg3', '9')",harlotte has won nine of its past 14 against Toronto.
"('Seraphin,Kevin', 'pts', '16')",PLAYER_FIRST PLAYER_LAST had STAT points for Washington.
"('Hawes,Spencer', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points and had a season high 16 rebounds.
"('Hawes,Spencer', 'trb', '16')",PLAYER_FIRST PLAYER_LAST had had a season high STAT rebounds.
"('PHI', 'pts', '99')","After their 107 99 win over the Philadelphia 76ers on Monday, they were in no mood to admit that it was always on their mind."
"('Brown,Lorenzo', 'pts', '3')","With more than STAT weeks until the league pauses for the All Star game, coach Brett PLAYER_LAST is still hopeful his team can improve."
"('Gortat,Marcin', 'pts', '19')",PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds.
"('Gortat,Marcin', 'trb', '11')",PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Blatche,Andray', 'pts', '19')","PLAYER_LAST had STAT points and 12 rebounds, and Alan Anderson scored _STAT_ points for the Nets."
"('Blatche,Andray', 'trb', '12')","PLAYER_LAST had STAT rebounds, and Alan Anderson scored _STAT_ for the Nets."
"('Anderson,Alan', 'pts', '15')","Blatche had _STAT_ points and 12 rebounds, and PLAYER_FIRST PLAYER_LAST scored STAT points for the Nets."
"('Prigioni,Pablo', 'pts', '2')",PLAYER_LAST missed all three shots and finished with STAT points and five assists.
"('Prigioni,Pablo', 'ast', '2')",PLAYER_LAST missed all three shots and finished with STAT five assists.
"('Davis,Ed', 'pts', '4')",PLAYER_LAST was STAT of 6 in the period and 7 of 8 from the line for _STAT_ points in the quarter.
"('Gasol,Marc', 'pts', '14')",Courtney Lee had _STAT_ points and PLAYER_FIRST PLAYER_LAST finished with STAT points.
"('Johnson,James', 'pts', '2')","PLAYER_FIRST PLAYER_LAST had STAT blocks for Memphis, marking his career best seventh straight game with multiple blocks."
